session_id;username;time;positionx;positiony;positionz
2;manavld;20/12/2020 03:41:10;53,89222;2,826022;-29,59822
2;manavld;20/12/2020 03:41:10;54,49234;3,305923;-29,59945
2;manavld;20/12/2020 03:41:11;54,53595;3,341012;-29,58921
2;manavld;20/12/2020 03:41:11;55,7951;4;-29,05513
2;manavld;20/12/2020 03:41:11;57,16656;3,982686;-30,4624
2;manavld;20/12/2020 03:41:11;57,33802;3,982685;-31,81806
2;manavld;20/12/2020 03:41:12;57,33802;3,982685;-31,81806
2;manavld;20/12/2020 03:41:12;57,34369;3,982686;-32,09126
2;manavld;20/12/2020 03:41:12;57,34369;3,982686;-32,09126
2;manavld;20/12/2020 03:41:13;57,27397;3,982686;-33,50264
2;manavld;20/12/2020 03:41:13;57,19177;3,982686;-35,3988
2;manavld;20/12/2020 03:41:13;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:14;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:14;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:14;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:15;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:15;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:15;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:15;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:16;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:16;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:16;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:17;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:17;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:17;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:18;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:18;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:18;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:18;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:19;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:19;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:19;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:20;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:20;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:20;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:21;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:21;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:21;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:21;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:22;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:22;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:22;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:23;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:23;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:23;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:24;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:24;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:24;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:25;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:25;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:25;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:25;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:26;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:26;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:26;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:27;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:27;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:27;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:28;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:28;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:28;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:28;57,18159;3,982686;-35,63358
2;manavld;20/12/2020 03:41:29;56,75;5;-28
2;manavld;20/12/2020 03:41:29;56,75;4;-28
2;manavld;20/12/2020 03:41:29;56,75;4;-28
2;manavld;20/12/2020 03:41:30;56,75;4;-28
2;manavld;20/12/2020 03:41:30;56,75;4;-28
2;manavld;20/12/2020 03:41:30;56,75;4;-28
2;manavld;20/12/2020 03:41:31;56,75;4;-28
2;manavld;20/12/2020 03:41:31;56,75;4;-28
2;manavld;20/12/2020 03:41:31;56,75;4;-28
2;manavld;20/12/2020 03:41:31;56,75;4;-28
2;manavld;20/12/2020 03:41:32;55,97818;5,08;-27,88066
2;manavld;20/12/2020 03:41:32;53,61863;6,364;-27,77318
2;manavld;20/12/2020 03:41:32;53,07919;5,344001;-27,74861
